user_id,trajectory_id,timestamp,latitude,longitude,altitude,mode
1,4,2008-01-14 17:00:05,39.72700069422653,116.30721664935038,66.81765156165297,bus
1,4,2008-01-14 17:00:10,39.72899398480707,116.30705296470987,66.81765156165297,bus
1,4,2008-01-14 17:00:15,39.72736745262269,116.30821674864735,66.81765156165297,bus
1,4,2008-01-14 17:00:20,39.725500427785235,116.3089338387786,66.81765156165297,bus
1,4,2008-01-14 17:00:25,39.72437616359388,116.31058793370576,66.81765156165297,bus
1,4,2008-01-14 17:00:30,39.725300691472505,116.31236141846793,66.81765156165297,bus
1,4,2008-01-14 17:00:35,39.72373213747455,116.31112059682262,66.81765156165297,bus
1,4,2008-01-14 17:00:40,39.72536369823623,116.30996387322514,66.81765156165297,bus
1,4,2008-01-14 17:00:45,39.72362035811534,116.31094405954565,66.81765156165297,bus
1,4,2008-01-14 17:00:50,39.72246466275958,116.30931177028064,66.81765156165297,bus
1,4,2008-01-14 17:00:55,39.72068110098057,116.30840683526614,66.81765156165297,bus
1,4,2008-01-14 17:01:00,39.722677169341246,116.3082814913412,66.81765156165297,bus
1,4,2008-01-14 17:01:05,39.724602394178596,116.30773972633158,66.81765156165297,bus
1,4,2008-01-14 17:01:10,39.7235297258162,116.30605171490261,66.81765156165297,bus
1,4,2008-01-14 17:01:15,39.7251473994194,116.30722778127553,66.81765156165297,bus
1,4,2008-01-14 17:01:20,39.725100679529625,116.30522832703701,66.81765156165297,bus
1,4,2008-01-14 17:01:25,39.7231007101499,116.30521725996165,66.81765156165297,bus
1,4,2008-01-14 17:01:30,39.72464960386714,116.3064825378966,66.81765156165297,bus
1,4,2008-01-14 17:01:35,39.722738915767145,116.3070735294232,66.81765156165297,bus
1,4,2008-01-14 17:01:40,39.72464032591748,116.3076937224901,66.81765156165297,bus
1,4,2008-01-14 17:01:45,39.72474381144537,116.30569640159813,66.81765156165297,bus
1,4,2008-01-14 17:01:50,39.725280401968526,116.30762307505528,66.81765156165297,bus
1,4,2008-01-14 17:01:55,39.72715980718069,116.30693908963988,66.81765156165297,bus
1,4,2008-01-14 17:02:00,39.728505403672095,116.30545943762596,66.81765156165297,bus
1,4,2008-01-14 17:02:05,39.72921925542647,116.30732770304414,66.81765156165297,bus
1,4,2008-01-14 17:02:10,39.73093416821751,116.30835681631251,66.81765156165297,bus
1,4,2008-01-14 17:02:15,39.73233167757147,116.30692609355614,66.81765156165297,bus
1,4,2008-01-14 17:02:20,39.73215761089485,116.30891850435518,66.81765156165297,bus
1,4,2008-01-14 17:02:25,39.734147662947244,116.30911773494712,66.81765156165297,bus
1,4,2008-01-14 17:02:30,39.73611500546742,116.30947768412175,66.81765156165297,bus
1,4,2008-01-14 17:02:35,39.73492645912814,116.30786915759123,66.81765156165297,bus
1,4,2008-01-14 17:02:40,39.7369264146094,116.30788250198947,66.81765156165297,bus
1,4,2008-01-14 17:02:45,39.7389255153015,116.30782253180666,66.81765156165297,bus
1,4,2008-01-14 17:02:50,39.74091760962265,116.30764487985576,66.81765156165297,bus
1,4,2008-01-14 17:02:55,39.74291133518674,116.30780317822934,66.81765156165297,bus
1,4,2008-01-14 17:03:00,39.74490793060313,116.30768653028348,66.81765156165297,bus
1,4,2008-01-14 17:03:05,39.744250675136456,116.30957544935309,66.81765156165297,bus
1,4,2008-01-14 17:03:10,39.74251802702037,116.30857648463609,66.81765156165297,bus
1,4,2008-01-14 17:03:15,39.741646587052315,116.31037664917915,66.81765156165297,bus
1,4,2008-01-14 17:03:20,39.743508182633526,116.30964558017281,66.81765156165297,bus
1,4,2008-01-14 17:03:25,39.74534866313875,116.3088628723666,66.81765156165297,bus
1,4,2008-01-14 17:03:30,39.74393560451075,116.31027823992093,66.81765156165297,bus
1,4,2008-01-14 17:03:35,39.74437425894861,116.3083269372063,66.81765156165297,bus
1,4,2008-01-14 17:03:40,39.74415744357286,116.31031515024641,66.81765156165297,bus
1,4,2008-01-14 17:03:45,39.74359668391885,116.30839537197525,66.81765156165297,bus
1,4,2008-01-14 17:03:50,39.74529320828368,116.30945452497627,66.81765156165297,bus
1,4,2008-01-14 17:03:55,39.746164883869966,116.30765447451246,66.81765156165297,bus
1,4,2008-01-14 17:04:00,39.744171916790414,116.3074868970085,66.81765156165297,bus
1,4,2008-01-14 17:04:05,39.74521599606094,116.3091927394622,66.81765156165297,bus
1,5,2008-10-21 11:00:00,39.72899977834662,116.3072771694365,51.83969839199199,walk
1,5,2008-10-21 11:00:05,39.72872962028645,116.30769790049375,51.83969839199199,walk
1,5,2008-10-21 11:00:10,39.72822998619785,116.30771702580451,51.83969839199199,walk
1,5,2008-10-21 11:00:15,39.72856652420856,116.30808681245563,51.83969839199199,walk
1,5,2008-10-21 11:00:20,39.72900699197847,116.3078501943167,51.83969839199199,walk
1,5,2008-10-21 11:00:25,39.72939660802106,116.30816356205492,51.83969839199199,walk
1,5,2008-10-21 11:00:30,39.72961212384371,116.30771239364934,51.83969839199199,walk
1,5,2008-10-21 11:00:35,39.729154955441444,116.3075099163618,51.83969839199199,walk
1,5,2008-10-21 11:00:40,39.72888156627347,116.30709127765977,51.83969839199199,walk
1,5,2008-10-21 11:00:45,39.72841266305617,116.30691769836146,51.83969839199199,walk
1,5,2008-10-21 11:00:50,39.72841128280005,116.30741769645635,51.83969839199199,walk
1,5,2008-10-21 11:00:55,39.728728026580555,116.30703082001935,51.83969839199199,walk
1,5,2008-10-21 11:01:00,39.72910092820085,116.3073639031645,51.83969839199199,walk
1,5,2008-10-21 11:01:05,39.728825835212106,116.30778142423887,51.83969839199199,walk
1,5,2008-10-21 11:01:10,39.72905013876175,116.3073345596983,51.83969839199199,walk
1,5,2008-10-21 11:01:15,39.72951527685732,116.30715112973333,51.83969839199199,walk
1,5,2008-10-21 11:01:20,39.72982030107672,116.30675494767218,51.83969839199199,walk
1,5,2008-10-21 11:01:25,39.73029433310601,116.30659590794377,51.83969839199199,walk
1,5,2008-10-21 11:01:30,39.7298079867736,116.30647985948428,51.83969839199199,walk
1,5,2008-10-21 11:01:35,39.729316181884016,116.30657001463157,51.83969839199199,walk
1,5,2008-10-21 11:01:40,39.72980689264589,116.30666594662928,51.83969839199199,walk
1,5,2008-10-21 11:01:45,39.73000941522423,116.30620879828874,51.83969839199199,walk
1,5,2008-10-21 11:01:50,39.72968731922666,116.30582636637538,51.83969839199199,walk
1,5,2008-10-21 11:01:55,39.72918809584046,116.30585422334345,51.83969839199199,walk
1,5,2008-10-21 11:02:00,39.729336669228374,116.30537680743629,51.83969839199199,walk
1,5,2008-10-21 11:02:05,39.72913141704149,116.30583273675074,51.83969839199199,walk
1,5,2008-10-21 11:02:10,39.728638767137994,116.30591815380161,51.83969839199199,walk
1,5,2008-10-21 11:02:15,39.72867197469989,116.30641704984072,51.83969839199199,walk
1,5,2008-10-21 11:02:20,39.72911500511599,116.30618526534941,51.83969839199199,walk
1,5,2008-10-21 11:02:25,39.72961214159686,116.30613183016072,51.83969839199199,walk
1,5,2008-10-21 11:02:30,39.7300746169154,116.30632187378662,51.83969839199199,walk
1,5,2008-10-21 11:02:35,39.73050802920781,116.30607256717863,51.83969839199199,walk
1,5,2008-10-21 11:02:40,39.73097516691531,116.30625084326294,51.83969839199199,walk
1,5,2008-10-21 11:02:45,39.73129720471151,116.30663332418771,51.83969839199199,walk
1,5,2008-10-21 11:02:50,39.73166482564858,116.3062944217731,51.83969839199199,walk
1,5,2008-10-21 11:02:55,39.7316851093107,116.30679401017674,51.83969839199199,walk
1,5,2008-10-21 11:03:00,39.731712172932696,116.30729327719986,51.83969839199199,walk
1,5,2008-10-21 11:03:05,39.731577652635764,116.30777484161894,51.83969839199199,walk
1,5,2008-10-21 11:03:10,39.73110922653719,116.3079497043942,51.83969839199199,walk
1,5,2008-10-21 11:03:15,39.73158184809172,116.30778652085891,51.83969839199199,walk
1,5,2008-10-21 11:03:20,39.731998483874996,116.30806295281093,51.83969839199199,walk
1,5,2008-10-21 11:03:25,39.73156286900351,116.30781751507189,51.83969839199199,walk
1,5,2008-10-21 11:03:30,39.73196733758705,116.30752356751717,51.83969839199199,walk
1,5,2008-10-21 11:03:35,39.73158388255775,116.30720269021896,51.83969839199199,walk
1,5,2008-10-21 11:03:40,39.73176031731887,116.30767052648847,51.83969839199199,walk
1,5,2008-10-21 11:03:45,39.73138447550615,116.30800028842047,51.83969839199199,walk
1,5,2008-10-21 11:03:50,39.731842087205195,116.30820176182542,51.83969839199199,walk
1,5,2008-10-21 11:03:55,39.73213370601447,116.30860791262263,51.83969839199199,walk
1,5,2008-10-21 11:04:00,39.73263353280756,116.30862107229254,51.83969839199199,walk
1,5,2008-10-21 11:04:05,39.732410278744084,116.30906846208136,51.83969839199199,walk
2,6,2008-10-25 19:00:00,39.932400215051615,116.22221748933033,60.986579286847025,walk
2,6,2008-10-25 19:00:05,39.93289719552844,116.22216262216659,60.986579286847025,walk
2,6,2008-10-25 19:00:10,39.932399790158996,116.22221349355787,60.986579286847025,walk
2,6,2008-10-25 19:00:15,39.93235623486139,116.2217153942344,60.986579286847025,walk
2,6,2008-10-25 19:00:20,39.93231055720705,116.22221330341476,60.986579286847025,walk
2,6,2008-10-25 19:00:25,39.9322133332403,116.22172284699438,60.986579286847025,walk
2,6,2008-10-25 19:00:30,39.931719032612044,116.22164756825299,60.986579286847025,walk
2,6,2008-10-25 19:00:35,39.93151570773868,116.22210436032371,60.986579286847025,walk
2,6,2008-10-25 19:00:40,39.93174184011766,116.22165841845847,60.986579286847025,walk
2,6,2008-10-25 19:00:45,39.93153892052952,116.22120144620467,60.986579286847025,walk
2,6,2008-10-25 19:00:50,39.931130565862105,116.22091292156863,60.986579286847025,walk
2,6,2008-10-25 19:00:55,39.93069388377866,116.22066938767365,60.986579286847025,walk
2,6,2008-10-25 19:01:00,39.930785156018224,116.22116098647174,60.986579286847025,walk
2,6,2008-10-25 19:01:05,39.9312032573929,116.22143519668398,60.986579286847025,walk
2,6,2008-10-25 19:01:10,39.93131401152562,116.220947617437,60.986579286847025,walk
2,6,2008-10-25 19:01:15,39.93084585004035,116.2211231874336,60.986579286847025,walk
2,6,2008-10-25 19:01:20,39.93093217518108,116.22063069583969,60.986579286847025,walk
2,6,2008-10-25 19:01:25,39.9304556111778,116.2207819795162,60.986579286847025,walk
2,6,2008-10-25 19:01:30,39.9299824728198,116.2209436585012,60.986579286847025,walk
2,6,2008-10-25 19:01:35,39.92983702230047,116.22142203507507,60.986579286847025,walk
2,6,2008-10-25 19:01:40,39.9298694488048,116.22192098248894,60.986579286847025,walk
2,6,2008-10-25 19:01:45,39.930368163763255,116.22195680692496,60.986579286847025,walk
2,6,2008-10-25 19:01:50,39.929924188295196,116.22218677601802,60.986579286847025,walk
2,6,2008-10-25 19:01:55,39.929518041684766,116.22247840065833,60.986579286847025,walk
2,6,2008-10-25 19:02:00,39.92930811926377,116.22293219860585,60.986579286847025,walk
2,6,2008-10-25 19:02:05,39.928946257775095,116.22258715330011,60.986579286847025,walk
2,6,2008-10-25 19:02:10,39.92942139646494,116.22243145093849,60.986579286847025,walk
2,6,2008-10-25 19:02:15,39.92919420784038,116.22198604625859,60.986579286847025,walk
2,6,2008-10-25 19:02:20,39.929121976391535,116.22248080136751,60.986579286847025,walk
2,6,2008-10-25 19:02:25,39.92962140773863,116.22250464103074,60.986579286847025,walk
2,6,2008-10-25 19:02:30,39.93010976976156,116.222397391161,60.986579286847025,walk
2,6,2008-10-25 19:02:35,39.93005935419686,116.2218999393836,60.986579286847025,walk
2,6,2008-10-25 19:02:40,39.93035523341838,116.22149688171245,60.986579286847025,walk
2,6,2008-10-25 19:02:45,39.929857111734506,116.22145358288971,60.986579286847025,walk
2,6,2008-10-25 19:02:50,39.92942408034171,116.2212036152661,60.986579286847025,walk
2,6,2008-10-25 19:02:55,39.92992303951904,116.22123586025585,60.986579286847025,walk
2,6,2008-10-25 19:03:00,39.93002277099299,116.22074590757128,60.986579286847025,walk
2,6,2008-10-25 19:03:05,39.9302503985037,116.22030072702772,60.986579286847025,walk
2,6,2008-10-25 19:03:10,39.930495328462776,116.21986482644829,60.986579286847025,walk
2,6,2008-10-25 19:03:15,39.930812453779204,116.21947826269717,60.986579286847025,walk
2,6,2008-10-25 19:03:20,39.93044066469436,116.21981258720477,60.986579286847025,walk
2,6,2008-10-25 19:03:25,39.930617980124254,116.22028009040082,60.986579286847025,walk
2,6,2008-10-25 19:03:30,39.930118248941824,116.22026369694763,60.986579286847025,walk
2,6,2008-10-25 19:03:35,39.929941085885275,116.21979613598754,60.986579286847025,walk
2,6,2008-10-25 19:03:40,39.93040543090746,116.2196107075637,60.986579286847025,walk
2,6,2008-10-25 19:03:45,39.93088530164581,116.21975114998776,60.986579286847025,walk
2,6,2008-10-25 19:03:50,39.93054874653641,116.22012092107687,60.986579286847025,walk
2,6,2008-10-25 19:03:55,39.93020210689768,116.22048125558932,60.986579286847025,walk
2,6,2008-10-25 19:04:00,39.930672263198,116.22065141155682,60.986579286847025,walk
2,6,2008-10-25 19:04:05,39.93019472271505,116.22079958404801,60.986579286847025,walk
2,7,2008-07-10 14:00:00,39.932400215051615,116.22221748933033,24.923187043839743,bus
2,7,2008-07-10 14:00:05,39.932895507924506,116.22027978838074,24.923187043839743,bus
2,7,2008-07-10 14:00:10,39.93459309508575,116.2192223396444,24.923187043839743,bus
2,7,2008-07-10 14:00:15,39.93511101050963,116.22115411696431,24.923187043839743,bus
2,7,2008-07-10 14:00:20,39.93447926553756,116.21925651366271,24.923187043839743,bus
2,7,2008-07-10 14:00:25,39.93647847562328,116.2192003083857,24.923187043839743,bus
2,7,2008-07-10 14:00:30,39.93448223032777,116.21932280214114,24.923187043839743,bus
2,7,2008-07-10 14:00:35,39.93599657062941,116.22062923753977,24.923187043839743,bus
2,7,2008-07-10 14:00:40,39.937605334156565,116.22181746307126,24.923187043839743,bus
2,7,2008-07-10 14:00:45,39.935845657908985,116.22086691612151,24.923187043839743,bus
2,7,2008-07-10 14:00:50,39.93582163325178,116.22286677182026,24.923187043839743,bus
2,7,2008-07-10 14:00:55,39.93556052782482,116.22484965455911,24.923187043839743,bus
2,7,2008-07-10 14:01:00,39.93397495649058,116.2260686556026,24.923187043839743,bus
2,7,2008-07-10 14:01:05,39.93205545731186,116.22550694134883,24.923187043839743,bus
2,7,2008-07-10 14:01:10,39.93036079436068,116.22444481259868,24.923187043839743,bus
2,7,2008-07-10 14:01:15,39.93230940666479,116.22489526802184,24.923187043839743,bus
2,7,2008-07-10 14:01:20,39.934062443786374,116.22393253189476,24.923187043839743,bus
2,7,2008-07-10 14:01:25,39.93266456826468,116.22250216689734,24.923187043839743,bus
