pedestrian_id,frame,x,y,scene
5,460,0.0,7.305012373990982,eth
5,461,0.5606411159964979,7.3317913681894735,eth
5,462,1.1817550056351112,7.392400352324519,eth
5,463,1.7501097171147917,7.444468372306859,eth
5,464,2.265342036662496,7.490615958420563,eth
5,465,2.880945153571408,7.476351157369667,eth
5,466,3.5098118444929325,7.585630693449132,eth
5,467,4.113955145821864,7.623862903157143,eth
5,468,4.682996152112764,7.675416345557805,eth
5,469,5.220899629765389,7.7893518678898035,eth
5,470,5.762356600744194,7.877870114934494,eth
5,471,6.389239167926131,7.950569416231838,eth
5,472,7.077176251307492,8.021143723558655,eth
5,473,7.602094206237697,8.114532556843091,eth
5,474,8.189773658156083,8.048466077790025,eth
5,475,8.729147574269197,8.157580722312275,eth
5,476,9.345492566898722,8.263712634330426,eth
5,477,9.895345145303152,8.371336850958848,eth
5,478,10.481279489951062,8.468428391675175,eth
5,479,11.04676382594852,8.535435615623797,eth
6,9,4.375839026319759,0.0,eth
6,10,4.416692699909421,0.5285603507880956,eth
6,11,4.332003999530514,1.0293487549039124,eth
6,12,4.301685820516102,1.5274253474619872,eth
6,13,4.402410610280347,2.1003382924891008,eth
6,14,4.424420195724944,2.613635103096783,eth
6,15,4.50585874898017,2.982958877948522,eth
6,16,4.580250990639104,3.4479084893153007,eth
6,17,4.647172693614067,4.07116662206777,eth
6,18,4.728290728664706,4.619350138296108,eth
6,19,4.786624442082066,5.154965426264178,eth
6,20,4.834892864021846,5.655278227855915,eth
6,21,4.921534372559567,6.104717077967759,eth
6,22,5.04137717086361,6.650787015400697,eth
6,23,5.099105655906276,7.055593424370209,eth
6,24,5.219946207631669,7.6286437038374375,eth
6,25,5.179815051594825,8.14840775730177,eth
6,26,5.228178371194013,8.690695994031312,eth
6,27,5.307345526929593,9.18397135599266,eth
6,28,5.355041206934531,9.744256644617325,eth
7,302,0.0,7.012898359129291,eth
7,303,0.38718858647078847,6.904334575339647,eth
7,304,0.7266838617935635,6.758085775096181,eth
7,305,1.1048876293704823,6.711030425948093,eth
7,306,1.520796953558387,6.700953183513518,eth
7,307,1.935543105839991,6.652384699941927,eth
7,308,2.317487081026647,6.646971838461159,eth
7,309,2.8279844135897974,6.622559390933943,eth
7,310,3.289069039547765,6.687333085128551,eth
7,311,3.679370180397455,6.629949617018435,eth
7,312,4.152072289765651,6.602114571811435,eth
7,313,4.559454860868853,6.650516063440228,eth
7,314,5.050865505459138,6.5641190784001555,eth
7,315,5.395223683400145,6.561366651119274,eth
7,316,5.716761121485074,6.507583857830381,eth
7,317,6.111830814648712,6.531745274498733,eth
7,318,6.4627637750121485,6.471939074291334,eth
7,319,6.863042866517157,6.456358921041151,eth
7,320,7.309481986768014,6.463608063035466,eth
7,321,7.6510987313161065,6.42339358041833,eth
8,107,3.2037664798571863,15.0,eth
8,108,3.521029830001658,14.528587621802787,eth
8,109,3.7846579284633464,14.15259376447572,eth
8,110,4.138216377329945,13.756313873281625,eth
8,111,4.554759004218481,13.348043400188343,eth
8,112,4.8727007507242,12.856776091194709,eth
8,113,5.143938784515933,12.478777378260906,eth
8,114,5.4282875760667615,12.118258580963493,eth
8,115,5.765624093989149,11.664123526745469,eth
8,116,6.025754404476219,11.217372138100698,eth
8,117,6.245921834411785,10.8089533814283,eth
8,118,6.522450276451193,10.369381028442612,eth
8,119,6.790627687203334,10.003090619505683,eth
8,120,7.068532352967046,9.63445876033623,eth
8,121,7.2981116433201265,9.149851399918306,eth
8,122,7.643882270430695,8.6835368083748,eth
8,123,7.901266732147354,8.237805771086409,eth
8,124,8.167950383712498,7.755261407601038,eth
8,125,8.527952001413226,7.417346375433072,eth
8,126,8.83491746547026,7.1074391852245515,eth
9,450,17.904286461544267,0.0,eth
9,451,17.57463516999413,0.3884434669856393,eth
9,452,17.263210514186184,0.6712553311495044,eth
9,453,16.96267370705109,1.0250844939970465,eth
9,454,16.5090417639361,1.2787649834862749,eth
9,455,16.143379074218544,1.6093756313838141,eth
9,456,15.742524610779137,1.931203972107276,eth
9,457,15.393011691528702,2.2987282471908053,eth
9,458,15.024798424763324,2.625726605945282,eth
9,459,14.651763907636607,2.884485507058222,eth
9,460,14.314117497326505,3.2044457812513776,eth
9,461,14.03817734631802,3.555322208304528,eth
9,462,13.600667663763454,3.840287237601343,eth
9,463,13.228975195386267,4.132947118404523,eth
9,464,12.874460143838009,4.433217223306817,eth
9,465,12.461662676754802,4.753229296185366,eth
9,466,11.997097405578867,5.043659952693528,eth
9,467,11.697649921921858,5.418884524617343,eth
9,468,11.366535538754583,5.775476818276625,eth
9,469,11.028672069559285,6.061840448068101,eth
10,106,12.405479982506723,0.0,eth
10,107,12.399316676881684,0.5409778115950508,eth
10,108,12.400390476722565,0.9604791648016249,eth
10,109,12.466482667094535,1.3936412151855313,eth
10,110,12.475713247365324,1.7675758367343803,eth
10,111,12.489943427608583,2.18043978527444,eth
10,112,12.498750544150417,2.5756080112351007,eth
10,113,12.417807472981451,3.1094295930489237,eth
10,114,12.363230414590772,3.5012409673755323,eth
10,115,12.500911139011018,3.8576651791908705,eth
10,116,12.565073953112813,4.28148086031201,eth
10,117,12.588437224135438,4.633039533686737,eth
10,118,12.614251064412597,5.076903697807847,eth
10,119,12.709205877365084,5.503801296145976,eth
10,120,12.785074796989548,5.939264835088064,eth
10,121,12.77390704345493,6.295653144524532,eth
10,122,12.82321311716226,6.78576624397374,eth
10,123,12.822292527793538,7.1806745709994875,eth
10,124,12.891938365575047,7.588774668469831,eth
10,125,12.857227566735503,8.02639472821405,eth
11,323,3.4912434358976308,15.0,eth
11,324,3.477274463818106,14.34946991784373,eth
11,325,3.5588291692232317,13.775774842714483,eth
11,326,3.611473289756019,13.230869890385915,eth
11,327,3.595044846778821,12.69087287149537,eth
11,328,3.5705794726399307,12.208927170905188,eth
11,329,3.6851662332131894,11.742518117430064,eth
11,330,3.7455654064326755,11.269580410032109,eth
11,331,3.7569200058277725,10.825619284279306,eth
11,332,3.7638275073695313,10.375860789781962,eth
11,333,3.8215952692613393,9.92171280654749,eth
11,334,3.982740798510144,9.394266390976902,eth
11,335,4.023095643678191,8.989178124948264,eth
11,336,4.1858716678933074,8.475372412846665,eth
11,337,4.23691858486244,7.922491033206219,eth
11,338,4.252367901134126,7.4232042466517285,eth
11,339,4.307316527030975,6.921599764186411,eth
11,340,4.365998267997994,6.360995879015069,eth
11,341,4.379525812331953,5.782178513251738,eth
11,342,4.457583220667,5.300024551264219,eth
12,257,0.0,13.02240166250424,eth
12,258,0.5631547572261355,13.002691230879066,eth
12,259,1.0685745519975896,12.977979167328984,eth
12,260,1.5804111334763518,12.873498850974364,eth
12,261,2.059258995209749,12.892158256981014,eth
12,262,2.53765473839916,12.815753526690274,eth
12,263,3.099825171518652,12.787143069258356,eth
12,264,3.6883370892603202,12.820644385962865,eth
12,265,4.248239803014177,12.750523384633173,eth
12,266,4.726106409593372,12.734232813162528,eth
12,267,5.280691108181972,12.656756781172321,eth
12,268,5.846904015201854,12.549299607289262,eth
12,269,6.371522524430432,12.482395491367328,eth
12,270,6.847313343258971,12.443650042193514,eth
12,271,7.326816250529258,12.37873735237859,eth
12,272,7.908009989191276,12.371491314943654,eth
12,273,8.38539172826684,12.365854971794338,eth
12,274,8.804805704402728,12.286119205695757,eth
12,275,9.371247696666602,12.225159918977235,eth
12,276,9.8765576433467,12.175676877526294,eth
13,117,12.206642158671164,15.0,eth
13,118,12.208609726124893,14.336188373294519,eth
13,119,12.151925247597365,13.758010110784875,eth
13,120,12.15452829364436,13.09526896488724,eth
13,121,12.12710914980565,12.508451471877393,eth
13,122,12.18357565166835,11.849505347539088,eth
13,123,12.24530400820061,11.234455225278301,eth
13,124,12.323044119608047,10.628733448643546,eth
13,125,12.321148633795417,10.089429113669102,eth
13,126,12.313717416432752,9.585050952081076,eth
13,127,12.285031700485206,8.970278389325427,eth
13,128,12.21213474343131,8.384403343612483,eth
13,129,12.264514559562825,7.812980849202529,eth
13,130,12.277007907253594,7.095038277055509,eth
13,131,12.391727680607866,6.555447821450236,eth
13,132,12.393565355790246,5.911172605028005,eth
13,133,12.319252483158968,5.353125293031051,eth
13,134,12.36531849222875,4.755978696634065,eth
13,135,12.339592825966522,4.254809045702922,eth
13,136,12.337605662074196,3.755789756941919,eth
14,21,8.660798058095974,15.0,eth
14,22,8.70440902835126,14.414914519168557,eth
14,23,8.704125593497821,13.777284947331918,eth
14,24,8.731813299501301,13.140594459281848,eth
14,25,8.795533926810242,12.575576985761854,eth
14,26,8.790997734584321,12.055691972472207,eth
14,27,8.848075754734365,11.52098305546214,eth
14,28,8.907707603448385,11.066165281156842,eth
14,29,8.895988161116371,10.570216288911746,eth
14,30,8.916596098582437,9.991846599964534,eth
14,31,8.868604012733984,9.482635214892353,eth
14,32,8.957392324530202,8.887278694172686,eth
14,33,8.940994741747598,8.423384985401173,eth
14,34,8.89610685246812,7.961910764367689,eth
14,35,9.013744187403438,7.5009728314429625,eth
14,36,8.979354071376147,6.93161964536699,eth
14,37,9.039634884804872,6.422270379765406,eth
14,38,8.968954849087602,5.960205229312298,eth
14,39,9.044129139874261,5.514627328275492,eth
14,40,9.050763538372715,4.9552730821482704,eth
15,318,0.7586343035042398,0.0,eth
15,319,1.0431800997896779,0.3288015237963034,eth
15,320,1.3333005361734314,0.6359227958328557,eth
15,321,1.6783037929692113,0.9869340685547117,eth
15,322,2.0092086285575377,1.2898871137791401,eth
15,323,2.3635394225758515,1.6716528034790346,eth
15,324,2.6273082278965507,1.951290691857367,eth
15,325,2.8980773365223387,2.2038920821635584,eth
15,326,3.2617066354466795,2.5385598284331246,eth
15,327,3.56345753773373,2.819025278230842,eth
15,328,3.9194961340632397,3.084787283954308,eth
15,329,4.083780996152539,3.433976227070987,eth
15,330,4.3953101516308575,3.7460813511372613,eth
15,331,4.7260580790429145,4.134377200939702,eth
15,332,5.017849437637393,4.533900854991942,eth
15,333,5.292438509169918,4.960298306805633,eth
15,334,5.586225994632315,5.310847873857643,eth
15,335,5.772839269293057,5.661643472954332,eth
15,336,6.0289464262344294,5.938553588908241,eth
15,337,6.34503738075462,6.340966502342546,eth
16,143,7.936949314492569,0.0,eth
16,144,8.107930383246249,0.42109231120548807,eth
16,145,8.206360002399578,0.8602305707750717,eth
16,146,8.33155002858067,1.3202739556329588,eth
16,147,8.609059061451282,1.7823651229889073,eth
16,148,8.7940074865613,2.2342186553766044,eth
16,149,8.938203573087328,2.7097952512208368,eth
16,150,9.08978213729381,3.104357089625535,eth
16,151,9.315163011499388,3.6107311468464056,eth
16,152,9.456713498958186,4.024424161400795,eth
16,153,9.679032678987031,4.4469148895363775,eth
16,154,9.829168823433205,4.79147976633289,eth
16,155,9.96628978286771,5.211672048491195,eth
16,156,10.1749115624555,5.682593883460049,eth
16,157,10.322918007232616,6.142155294728344,eth
16,158,10.509217382076805,6.544493295332723,eth
16,159,10.618046058988874,6.918798895618777,eth
16,160,10.761356631184833,7.336235362199596,eth
16,161,10.940169595015709,7.732952403351243,eth
16,162,11.0558659641608,8.204060323932284,eth
17,103,9.294093642902448,15.0,eth
17,104,9.43777235075167,14.602180920279404,eth
17,105,9.645152279702943,14.280232017852686,eth
17,106,9.813638704499231,13.881546329248238,eth
17,107,10.033694025612448,13.537339437688818,eth
17,108,10.248119662284617,13.096991583310528,eth
17,109,10.342454304451417,12.723108781027639,eth
17,110,10.43976429046332,12.32183820261403,eth
17,111,10.62692635945162,11.981677200878956,eth
17,112,10.791225448842532,11.580604720686484,eth
17,113,11.051146191585119,11.224685578211519,eth
17,114,11.250276426208353,10.859206634832947,eth
17,115,11.45190702271935,10.460418286227933,eth
17,116,11.613598154052365,10.159127754583775,eth
17,117,11.891306529298761,9.802938742578002,eth
17,118,12.115493610826691,9.450955770723878,eth
17,119,12.352038126367567,9.066367141901704,eth
17,120,12.691686420041252,8.719232153420597,eth
17,121,12.925540370580418,8.335878286589468,eth
17,122,13.123611645279807,7.943482775646212,eth
18,253,7.194329711663004,15.0,eth
18,254,7.056573122651417,14.486708428017478,eth
18,255,6.851882415030715,14.038959347326362,eth
18,256,6.694312888530243,13.473252145452935,eth
18,257,6.537814228093044,12.973395711862455,eth
18,258,6.259024930991063,12.408563896903729,eth
18,259,6.024854460132788,11.934003908510793,eth
18,260,5.864931706447241,11.498162969919424,eth
18,261,5.637560902087981,11.03160043067261,eth
18,262,5.442918139845269,10.540800649175612,eth
18,263,5.271732468368109,10.088424397164442,eth
18,264,5.147046844466109,9.662830444250059,eth
18,265,4.998636512116137,9.231607359008732,eth
18,266,4.843803322462558,8.726923277003982,eth
18,267,4.665522520765087,8.200582816407373,eth
18,268,4.35471981462877,7.858442962460054,eth
18,269,4.187274173247396,7.405389011801659,eth
18,270,4.046156877094102,6.901266792351512,eth
18,271,3.8644481406882467,6.418362744106749,eth
18,272,3.6688389927026344,5.978547036323071,eth
19,171,16.303162857719016,15.0,eth
19,172,16.00124223961001,14.540015984248488,eth
19,173,15.73405557817233,14.20916674806963,eth
19,174,15.543431242804123,13.757030254441869,eth
19,175,15.288248072604146,13.441140211228639,eth
19,176,14.982770290067222,13.066390069643008,eth
19,177,14.778768960251487,12.662713437510613,eth
19,178,14.445306077406379,12.338944458014332,eth
19,179,14.22504571309161,11.941842352948829,eth
19,180,13.977231743993832,11.516818960888616,eth
19,181,13.64912193671347,11.055823974751535,eth
19,182,13.4015782425399,10.590759350996686,eth
19,183,13.01452926522926,10.176657555929799,eth
19,184,12.786347103066646,9.810986679570027,eth
19,185,12.57434818948062,9.405175254827133,eth
19,186,12.280382644107899,9.058058532502516,eth
19,187,11.97008124556194,8.648144285949256,eth
19,188,11.658153749706052,8.216838262495795,eth
19,189,11.417646657939768,7.866872791131179,eth
19,190,11.101567825981366,7.425116692650488,eth
20,480,0.0,0.7982099359571804,eth
20,481,0.47413283296836367,1.0363046252041261,eth
20,482,0.9397284117440187,1.2921898995129006,eth
20,483,1.4596996218261757,1.5257422841325523,eth
20,484,1.9098697042693216,1.6831256342786176,eth
20,485,2.3846408815981666,1.9713801265921804,eth
20,486,2.916166717398604,2.2700704689239655,eth
20,487,3.438215677623115,2.5080078978519076,eth
20,488,4.025681374939968,2.7729223044398394,eth
20,489,4.557383111271365,3.01558586156625,eth
20,490,5.057709643613072,3.3080456012188875,eth
20,491,5.53418573570127,3.612909621577032,eth
20,492,6.032265778381112,3.8948952583001715,eth
20,493,6.442493203070873,4.094656823874258,eth
20,494,6.936648603602278,4.315779500086665,eth
20,495,7.467299940024681,4.5722713460218625,eth
20,496,7.892170443554465,4.870884459090549,eth
20,497,8.444601203931239,5.1226086927680905,eth
20,498,8.973475278689314,5.414178320260098,eth
20,499,9.50032734112697,5.651985713647743,eth
21,486,0.0,7.570552380439859,eth
21,487,0.5094284631552236,7.639584059390787,eth
21,488,0.9997669668506823,7.727279876345967,eth
21,489,1.5258978189072383,7.827957121520991,eth
21,490,1.96467097913487,7.8952510491456644,eth
21,491,2.405987365243812,7.99970613569853,eth
21,492,2.8296059454319096,8.093333337894785,eth
21,493,3.2698440993150335,8.106099412131995,eth
21,494,3.689860566315911,8.207540604566768,eth
21,495,4.256940261492796,8.316086955306291,eth
21,496,4.730366256780582,8.37172259615592,eth
21,497,5.247634056973432,8.432082562450107,eth
21,498,5.761185444815723,8.509831062719273,eth
21,499,6.188274906608934,8.583889382228907,eth
21,500,6.710093152518013,8.646411756486465,eth
21,501,7.12100379043385,8.707174123110809,eth
21,502,7.626912799399917,8.816521589179446,eth
21,503,8.163710881753614,8.906433950311625,eth
21,504,8.681186168991635,8.985226306620339,eth
21,505,9.183153273989594,9.003992564417574,eth
22,67,12.080009494869364,0.0,eth
22,68,11.726491086099172,0.42993443372756185,eth
22,69,11.389562492812669,0.8318176019721591,eth
22,70,11.066228024782356,1.2113946852838002,eth
22,71,10.716357508446068,1.6693489435663276,eth
22,72,10.353415828319651,2.1720646019157708,eth
22,73,10.067127381435816,2.5859693080864257,eth
22,74,9.76806900387415,2.942364994051955,eth
22,75,9.561996279396752,3.422375946730362,eth
22,76,9.206744753544275,3.8448295433210906,eth
22,77,8.871112255758264,4.337599229640517,eth
22,78,8.564908852638714,4.9081442404920494,eth
22,79,8.254837923313108,5.339713081548834,eth
22,80,7.941015616177875,5.736504734290341,eth
22,81,7.65940498001415,6.226149625038098,eth
22,82,7.396688652507764,6.630685006703457,eth
22,83,7.035911204740065,7.060720367166362,eth
22,84,6.722713287372711,7.414283980743168,eth
22,85,6.485574125523588,7.854349568498965,eth
22,86,6.1713888346077415,8.324916020159538,eth
23,116,0.0,4.334937792439045,eth
23,117,0.4936182262063504,4.424869820728527,eth
23,118,1.0634195569623535,4.522056336808017,eth
23,119,1.5084993939544897,4.615943540497464,eth
23,120,2.0154379202761383,4.690567093911537,eth
23,121,2.542249025571093,4.720030996952379,eth
23,122,2.9983460584411707,4.717733591874488,eth
23,123,3.411141659909829,4.8316342472242,eth
23,124,3.9125416971055285,4.943432423304845,eth
23,125,4.462130351261641,5.052118894103483,eth
23,126,5.020438398758348,5.22802717114968,eth
23,127,5.516451340829693,5.301600653920359,eth
23,128,5.996915660318939,5.314512333598166,eth
23,129,6.5411784225763245,5.403194866417712,eth
23,130,6.994380650048804,5.476525120785035,eth
23,131,7.432112020081723,5.648200160568094,eth
23,132,7.915553249916617,5.764589693377382,eth
23,133,8.38173533426036,5.870349048408384,eth
23,134,8.850466816115208,5.926499403807953,eth
23,135,9.281835272256528,5.959068813588886,eth
24,195,0.0,0.9908426353554173,eth
24,196,0.4701769118256428,1.2569072717057372,eth
24,197,1.0230265329281376,1.5536053572521116,eth
24,198,1.5418146820305796,1.796563163797569,eth
24,199,1.9809459356569448,2.090137701781246,eth
24,200,2.578755776272807,2.3417912561561627,eth
24,201,3.1167233074242047,2.651871600264921,eth
24,202,3.6235581600373763,2.9374431681489512,eth
24,203,4.156329759457141,3.16751399177835,eth
24,204,4.617692304085298,3.4262671983300974,eth
24,205,5.081019559254493,3.698141741323052,eth
24,206,5.551523414035569,4.055993163768152,eth
24,207,6.134862142665371,4.375648495127425,eth
24,208,6.610718249456909,4.605126766696838,eth
24,209,7.096188746294973,4.969806143808709,eth
24,210,7.616612049674938,5.234965028339019,eth
24,211,8.115239041495169,5.531468767536596,eth
24,212,8.635612352181212,5.793496720206822,eth
24,213,9.073271682883686,6.064176049231137,eth
24,214,9.612219194473408,6.40724684341003,eth
25,316,0.0,7.453751710195978,eth
25,317,0.41157568901550523,7.501262936317762,eth
25,318,0.9191111788547578,7.51097327890117,eth
25,319,1.4687374388249972,7.561675085355687,eth
25,320,1.9966575698534141,7.576552682366417,eth
25,321,2.4839383743285697,7.696441467461702,eth
25,322,2.986453123513725,7.805092898046014,eth
25,323,3.5072826072815015,7.801304330749283,eth
25,324,4.0362348810394515,7.806338377992707,eth
25,325,4.581909222704269,7.931404305198771,eth
25,326,5.137359847097219,7.920486365841579,eth
25,327,5.599452657223978,7.875029481057727,eth
25,328,6.111480454807233,7.925315838343108,eth
25,329,6.6397269639452405,7.938067178388522,eth
25,330,7.064245772177618,8.0303449429834,eth
25,331,7.631000146533758,8.17557966065413,eth
25,332,8.165562272456448,8.28594601245477,eth
25,333,8.567421185153018,8.221488740235404,eth
25,334,9.016967711350718,8.298320735090472,eth
25,335,9.50080738293586,8.28987639360234,eth
26,302,13.044420102878078,0.0,eth
26,303,12.806920631081452,0.3916864650989921,eth
26,304,12.658977872826291,0.8434994073912773,eth
26,305,12.400929454033847,1.223619707094637,eth
26,306,12.213401921944925,1.532722711828154,eth
26,307,12.06715826657408,1.995284074312443,eth
26,308,11.774228726784346,2.5385033415290894,eth
26,309,11.695747461235277,2.987000854669607,eth
26,310,11.367126289374156,3.4148872791699887,eth
26,311,11.152481254889487,3.817548633598487,eth
26,312,10.98466654769094,4.337220837945095,eth
26,313,10.672297798630822,4.722163651781791,eth
26,314,10.466160894366084,5.2262504948777915,eth
26,315,10.225132286667725,5.748973802526673,eth
26,316,10.05851385489903,6.186390396977369,eth
26,317,9.90061581923109,6.572290697485678,eth
26,318,9.658580241556518,6.944690935764196,eth
26,319,9.469831518447624,7.299252739622679,eth
26,320,9.347099199448326,7.728656775039794,eth
26,321,9.172548029812706,8.0546975285655,eth
27,486,3.226046797832476,0.0,eth
27,487,3.228739019875195,0.5809605484991344,eth
27,488,3.143927573125166,1.1764533130751933,eth
27,489,3.0915592198186896,1.6462236079881727,eth
27,490,3.057548206699752,2.2012678815602698,eth
27,491,2.9391507751944865,2.7418736111271005,eth
27,492,2.89839414560547,3.3271701895779264,eth
27,493,2.9938516501020804,3.9881624594829352,eth
27,494,3.105087806366701,4.637510257046733,eth
27,495,3.155172823143026,5.226413272524754,eth
27,496,3.1670870689121315,5.7983419005953944,eth
27,497,3.2522692898449996,6.365306954644845,eth
27,498,3.319991317991153,6.8942637652218375,eth
27,499,3.3200219410910217,7.465868521061958,eth
27,500,3.3152524141929227,7.957609009168523,eth
27,501,3.424280854678436,8.515866124502946,eth
27,502,3.4598970803221127,9.041050418081207,eth
27,503,3.4013531907016565,9.632494651672292,eth
27,504,3.312877251554407,10.372048627565796,eth
27,505,3.3799150997789003,10.984469748485173,eth
28,44,13.206611864821724,15.0,eth
28,45,12.792039964863626,14.610056181195686,eth
28,46,12.307065439089193,14.18789019836632,eth
28,47,11.923588464239604,13.773286396766052,eth
28,48,11.544863666821799,13.405987723851867,eth
28,49,11.205210569468885,13.01082868608697,eth
28,50,10.921923983842008,12.52669992413558,eth
28,51,10.622355407931432,12.105466498531966,eth
28,52,10.217243799205168,11.608113715825993,eth
28,53,9.812383899017998,11.244945995052857,eth
28,54,9.437633320716953,10.75822959135948,eth
28,55,9.067719237236009,10.19321370295533,eth
28,56,8.624907961088589,9.784051907139025,eth
28,57,8.289598690682242,9.338963234664009,eth
28,58,7.9780525201966,8.85654494078872,eth
28,59,7.645723715703987,8.397674412184285,eth
28,60,7.238928700806206,8.035115692004908,eth
28,61,6.826437398068722,7.653134216752303,eth
28,62,6.497909509984439,7.244010645394528,eth
28,63,6.1145250859916755,6.724299872276684,eth
29,159,20.0,5.549544881883389,eth
29,160,19.53500144290808,5.741890830683643,eth
29,161,19.132836260311166,6.018609119860615,eth
29,162,18.671021525593545,6.083776221302166,eth
29,163,18.259981800896714,6.304322221663046,eth
29,164,17.807708646460878,6.499215962358901,eth
29,165,17.34628067278989,6.700484754509379,eth
29,166,17.03635024079871,6.867194475757866,eth
29,167,16.645127225438586,7.012314293001645,eth
29,168,16.141592041870073,7.167278086430798,eth
29,169,15.638825633219964,7.346938648267275,eth
29,170,15.113476643843907,7.5324981482184805,eth
29,171,14.665747782599576,7.726158179979662,eth
29,172,14.310458930537061,7.863186992819912,eth
29,173,13.899941914867782,8.05109777745312,eth
29,174,13.507950653972724,8.27929872345967,eth
29,175,13.005541301902888,8.377368399967166,eth
29,176,12.535149754076777,8.574097731852515,eth
29,177,12.122882912940538,8.77180615441862,eth
29,178,11.628544998684642,8.912910671266348,eth
30,254,0.0,9.702417210079279,eth
30,255,0.504293565757819,9.59881095132353,eth
30,256,0.9272789077291926,9.433666665982233,eth
30,257,1.3595028503111126,9.400309766881328,eth
30,258,1.758926650075744,9.26381719075265,eth
30,259,2.1644889056603422,9.191581787538485,eth
30,260,2.5173408860563664,9.069430960245647,eth
30,261,2.8841987780560725,8.993032753196728,eth
30,262,3.347199731940521,8.865818780274944,eth
30,263,3.8050259145083114,8.66639454108042,eth
30,264,4.1488004957148155,8.513476343781404,eth
30,265,4.518447024362407,8.361145967219889,eth
30,266,4.957671978086707,8.170658157169967,eth
30,267,5.370186095429172,8.013376809588173,eth
30,268,5.715484004988565,7.973499558263863,eth
30,269,6.100051332869529,7.8685222782829,eth
30,270,6.439888042220832,7.837819165868811,eth
30,271,6.872680316998398,7.678983051680029,eth
30,272,7.261884531321815,7.541351072746051,eth
30,273,7.7135132208584265,7.355911168677729,eth
31,271,16.704472564572544,0.0,eth
31,272,16.425074134965584,0.23713499344069133,eth
31,273,16.16832609930942,0.6085544607330728,eth
